file,is_test,severity,confidence,pattern,title,location,what_was_found
guava\src\com\google\common\collect\Multisets.java,False,Medium,Medium,algorithmic-waste,Nested loop with repeated lookup work,Multisets (line 593),Loop at line 593 is nested at depth 6 and also performs repeated lookup or transformation work.
guava\src\com\google\common\collect\Range.java,False,Medium,Medium,algorithmic-waste,Nested loop with repeated lookup work,containsAll (line 454),Loop at line 454 is nested at depth 2 and also performs repeated lookup or transformation work.
guava\src\com\google\common\collect\RegularImmutableMap.java,False,Medium,Medium,algorithmic-waste,Nested loop with repeated lookup work,line 189,Loop at line 189 is nested at depth 2 and also performs repeated lookup or transformation work.
guava\src\com\google\common\collect\RegularImmutableMap.java,False,Low,Medium,allocation-pressure,String concatenation in loop,line 243,Loop at line 243 builds strings through repeated concatenation.
guava\src\com\google\common\collect\RegularImmutableSortedMultiset.java,False,Medium,Medium,algorithmic-waste,Nested loop with repeated lookup work,forEachEntry (line 74),Loop at line 74 is nested at depth 2 and also performs repeated lookup or transformation work.
guava\src\com\google\common\collect\Serialization.java,False,Medium,Medium,algorithmic-waste,Nested loop with repeated lookup work,Serialization (line 163),Loop at line 163 is nested at depth 2 and also performs repeated lookup or transformation work.
guava\src\com\google\common\collect\Sets.java,False,Medium,Medium,algorithmic-waste,List membership checks inside loop,Sets (line 1596),Loop at line 1596 performs `.contains(...)` checks that may scan collections repeatedly.
guava\src\com\google\common\collect\Sets.java,False,Medium,Medium,algorithmic-waste,Nested loop with repeated lookup work,Sets (line 1026),Loop at line 1026 is nested at depth 6 and also performs repeated lookup or transformation work.
guava\src\com\google\common\collect\Sets.java,False,Medium,Medium,algorithmic-waste,Nested loop with repeated lookup work,Sets (line 1050),Loop at line 1050 is nested at depth 4 and also performs repeated lookup or transformation work.
guava\src\com\google\common\collect\Sets.java,False,Medium,Medium,algorithmic-waste,Nested loop with repeated lookup work,Sets (line 1104),Loop at line 1104 is nested at depth 6 and also performs repeated lookup or transformation work.
guava\src\com\google\common\collect\Sets.java,False,Medium,Medium,algorithmic-waste,Nested loop with repeated lookup work,Sets (line 1110),Loop at line 1110 is nested at depth 6 and also performs repeated lookup or transformation work.
guava\src\com\google\common\collect\Sets.java,False,Medium,Medium,algorithmic-waste,Nested loop with repeated lookup work,Sets (line 1124),Loop at line 1124 is nested at depth 4 and also performs repeated lookup or transformation work.
guava\src\com\google\common\collect\Sets.java,False,Medium,Medium,algorithmic-waste,Nested loop with repeated lookup work,Sets (line 1129),Loop at line 1129 is nested at depth 4 and also performs repeated lookup or transformation work.
guava\src\com\google\common\collect\Sets.java,False,Medium,Medium,algorithmic-waste,Nested loop with repeated lookup work,Sets (line 1445),Loop at line 1445 is nested at depth 2 and also performs repeated lookup or transformation work.
guava\src\com\google\common\collect\Sets.java,False,Medium,Medium,algorithmic-waste,Nested loop with repeated lookup work,Sets (line 1446),Loop at line 1446 is nested at depth 3 and also performs repeated lookup or transformation work.
guava\src\com\google\common\collect\Sets.java,False,Medium,Medium,algorithmic-waste,Nested loop with repeated lookup work,Sets (line 1500),Loop at line 1500 is nested at depth 2 and also performs repeated lookup or transformation work.
guava\src\com\google\common\collect\Sets.java,False,Medium,Medium,algorithmic-waste,Nested loop with repeated lookup work,Sets (line 1501),Loop at line 1501 is nested at depth 3 and also performs repeated lookup or transformation work.
guava\src\com\google\common\collect\Sets.java,False,Medium,Medium,algorithmic-waste,Nested loop with repeated lookup work,Sets (line 1596),Loop at line 1596 is nested at depth 3 and also performs repeated lookup or transformation work.
guava\src\com\google\common\collect\Sets.java,False,Medium,Medium,algorithmic-waste,Nested loop with repeated lookup work,Sets (line 758),Loop at line 758 is nested at depth 3 and also performs repeated lookup or transformation work.
guava\src\com\google\common\collect\Sets.java,False,Medium,Medium,algorithmic-waste,Nested loop with repeated lookup work,Sets (line 838),Loop at line 838 is nested at depth 4 and also performs repeated lookup or transformation work.
guava\src\com\google\common\collect\Sets.java,False,Medium,Medium,algorithmic-waste,Nested loop with repeated lookup work,Sets (line 862),Loop at line 862 is nested at depth 6 and also performs repeated lookup or transformation work.
guava\src\com\google\common\collect\Sets.java,False,Medium,Medium,algorithmic-waste,Nested loop with repeated lookup work,Sets (line 945),Loop at line 945 is nested at depth 6 and also performs repeated lookup or transformation work.
guava\src\com\google\common\collect\Sets.java,False,Medium,Medium,algorithmic-waste,Nested loop with repeated lookup work,Sets (line 969),Loop at line 969 is nested at depth 4 and also performs repeated lookup or transformation work.
guava\src\com\google\common\collect\Sets.java,False,Low,Medium,concurrency-misuse,Parallel stream usage requires workload validation,Sets (line 1044),Line 1044 uses `parallelStream()`.
guava\src\com\google\common\collect\Sets.java,False,Low,Medium,concurrency-misuse,Parallel stream usage requires workload validation,Sets (line 1981),Line 1981 uses `parallelStream()`.
guava\src\com\google\common\collect\Sets.java,False,Low,Medium,concurrency-misuse,Parallel stream usage requires workload validation,Sets (line 963),Line 963 uses `parallelStream()`.
guava\src\com\google\common\collect\SortedLists.java,False,Medium,Medium,algorithmic-waste,Nested loop with repeated lookup work,SortedLists (line 100),Loop at line 100 is nested at depth 4 and also performs repeated lookup or transformation work.
guava\src\com\google\common\collect\SortedLists.java,False,Medium,Medium,algorithmic-waste,Nested loop with repeated lookup work,SortedLists (line 289),Loop at line 289 is nested at depth 2 and also performs repeated lookup or transformation work.
guava\src\com\google\common\collect\SortedLists.java,False,Medium,Medium,algorithmic-waste,Nested loop with repeated lookup work,SortedLists (line 74),Loop at line 74 is nested at depth 4 and also performs repeated lookup or transformation work.
guava\src\com\google\common\collect\SparseImmutableTable.java,False,Medium,Medium,algorithmic-waste,Nested loop with repeated lookup work,line 61,Loop at line 61 is nested at depth 2 and also performs repeated lookup or transformation work.
guava\src\com\google\common\collect\SparseImmutableTable.java,False,Medium,Medium,algorithmic-waste,Nested loop with repeated lookup work,writeReplace (line 137),Loop at line 137 is nested at depth 2 and also performs repeated lookup or transformation work.
guava\src\com\google\common\collect\StandardTable.java,False,Medium,Medium,algorithmic-waste,Nested loop with repeated lookup work,line 574,Loop at line 574 is nested at depth 4 and also performs repeated lookup or transformation work.
guava\src\com\google\common\collect\StandardTable.java,False,Medium,Medium,algorithmic-waste,Nested loop with repeated lookup work,removeAll (line 1008),Loop at line 1008 is nested at depth 4 and also performs repeated lookup or transformation work.
guava\src\com\google\common\collect\StandardTable.java,False,Medium,Medium,algorithmic-waste,Nested loop with repeated lookup work,removeFromColumnIf (line 497),Loop at line 497 is nested at depth 3 and also performs repeated lookup or transformation work.
guava\src\com\google\common\collect\StandardTable.java,False,Medium,Medium,algorithmic-waste,Nested loop with repeated lookup work,retainAll (line 1021),Loop at line 1021 is nested at depth 4 and also performs repeated lookup or transformation work.
guava\src\com\google\common\collect\StandardTable.java,False,Medium,Medium,algorithmic-waste,Nested loop with repeated lookup work,retainAll (line 977),Loop at line 977 is nested at depth 4 and also performs repeated lookup or transformation work.
guava\src\com\google\common\collect\Streams.java,False,Medium,Medium,algorithmic-waste,Nested loop with repeated lookup work,line 888,Loop at line 888 is nested at depth 2 and also performs repeated lookup or transformation work.
guava\src\com\google\common\collect\Synchronized.java,False,Low,Medium,concurrency-misuse,Parallel stream usage requires workload validation,Synchronized (line 201),Line 201 uses `parallelStream()`.
guava\src\com\google\common\escape\ArrayBasedEscaperMap.java,False,Medium,Medium,algorithmic-waste,Nested loop with repeated lookup work,createReplacementArray (line 74),Loop at line 74 is nested at depth 2 and also performs repeated lookup or transformation work.
guava\src\com\google\common\escape\Platform.java,False,High,High,concurrency-misuse,Direct thread creation,Platform (line 42),Line 42 creates a thread directly.
guava\src\com\google\common\eventbus\Dispatcher.java,False,High,High,concurrency-misuse,Direct thread creation,line 81,Line 81 creates a thread directly.
guava\src\com\google\common\eventbus\Dispatcher.java,False,High,High,concurrency-misuse,Direct thread creation,line 91,Line 91 creates a thread directly.
guava\src\com\google\common\eventbus\SubscriberRegistry.java,False,Medium,Medium,algorithmic-waste,Nested loop with repeated lookup work,getSubscribers (line 131),Loop at line 131 is nested at depth 2 and also performs repeated lookup or transformation work.
guava\src\com\google\common\eventbus\SubscriberRegistry.java,False,Medium,Medium,algorithmic-waste,Nested loop with repeated lookup work,register (line 77),Loop at line 77 is nested at depth 2 and also performs repeated lookup or transformation work.
guava\src\com\google\common\eventbus\SubscriberRegistry.java,False,Medium,Medium,algorithmic-waste,Nested loop with repeated lookup work,unregister (line 97),Loop at line 97 is nested at depth 2 and also performs repeated lookup or transformation work.
guava\src\com\google\common\eventbus\SubscriberRegistry.java,False,Low,Medium,allocation-pressure,String concatenation in loop,unregister (line 97),Loop at line 97 builds strings through repeated concatenation.
